日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
2020/07/09,自營商,189841,43748,203510,40114,-13669,3634,213005,62353,230501,39279,-17496,23074
2020/07/09,投信,830,1949,57,70,773,1879,8092,11911,38624,87345,-30532,-75434
2020/07/09,外資及陸資,262007,209445,260456,210532,1551,-1087,216147,183178,227443,109203,-11296,73975
2020/07/10,自營商,279018,50740,281699,55567,-2681,-4827,229337,61525,249630,43396,-20293,18129
2020/07/10,投信,9110,19369,9664,21628,-554,-2259,8735,12148,39821,88888,-31086,-76740
2020/07/10,外資及陸資,336510,278338,328732,265434,7778,12904,226234,188683,229752,102715,-3518,85968
2020/07/13,自營商,264430,48381,256262,43832,8168,4549,252073,67723,264076,44647,-12003,23076
2020/07/13,投信,22300,50773,21557,48404,743,2369,8818,12472,39161,88190,-30343,-75718
2020/07/13,外資及陸資,314691,260176,325232,273752,-10541,-13576,222845,179721,236925,106039,-14080,73682
2020/07/14,自營商,343318,75788,351755,73072,-8437,2716,270931,71377,291328,45481,-20397,25896
2020/07/14,投信,16261,31017,16283,30840,-22,177,9004,12821,39369,88362,-30365,-75541
2020/07/14,外資及陸資,434833,349033,444992,355140,-10159,-6107,224475,176578,245714,109047,-21239,67531
2020/07/15,自營商,484750,67229,455063,69684,29687,-2455,142119,51276,161316,35198,-19197,16078
2020/07/15,投信,1367,970,307,578,1060,392,10101,13351,39406,88851,-29305,-75500
2020/07/15,外資及陸資,480949,264021,477806,268346,3143,-4325,128532,146482,140915,89640,-12383,56842
2020/07/16,自營商,219367,40391,241729,36670,-22362,3721,160224,55615,201568,35887,-41344,19728
2020/07/16,投信,209,485,1266,3042,-1057,-2557,10281,13679,40643,91405,-30362,-77726
2020/07/16,外資及陸資,278862,237722,284369,244068,-5507,-6346,138936,144602,156868,94293,-17932,50309
2020/07/17,自營商,244396,35711,229860,37244,14536,-1533,185311,58017,212036,39713,-26725,18304
2020/07/17,投信,282,674,16,9,266,665,10528,14318,40628,91467,-30100,-77149
2020/07/17,外資及陸資,270551,219267,267022,213147,3529,6120,147907,149237,162316,92810,-14409,56427
2020/07/20,自營商,242874,35991,251052,31909,-8178,4082,199578,61659,234427,39300,-34849,22359
2020/07/20,投信,77,123,365,869,-288,-746,10240,13577,40628,91421,-30388,-77844
2020/07/20,外資及陸資,290118,204960,290290,203549,-172,1411,155469,152236,170065,94404,-14596,57832
2020/07/21,自營商,426214,53546,407779,52599,18435,947,230686,66853,246972,42977,-16286,23876
2020/07/21,投信,1290,3169,714,1020,576,2149,10135,13598,39947,90943,-29812,-77345
2020/07/21,外資及陸資,339528,205704,335053,207228,4475,-1524,172621,167478,182739,110075,-10118,57403
2020/07/22,自營商,412764,45187,407002,48799,5762,-3612,170223,60202,199989,39792,-29766,20410
2020/07/22,投信,530,1185,693,1585,-163,-400,10403,14301,40378,92321,-29975,-78020
2020/07/22,外資及陸資,361151,193167,377077,200275,-15926,-7108,156911,167948,186185,117610,-29274,50338
2020/07/23,自營商,219780,49211,245275,41498,-25495,7713,187954,66970,243129,38840,-55175,28130
2020/07/23,投信,15,35,1273,3127,-1258,-3092,10413,14281,41646,95107,-31233,-80826
2020/07/23,外資及陸資,261835,221796,275657,231739,-13822,-9943,158847,160788,198184,120612,-39337,40176
2020/07/24,自營商,344106,61935,337611,64359,6495,-2424,203516,68061,252222,42397,-48706,25664
2020/07/24,投信,118,287,1496,3637,-1378,-3350,10403,14089,43014,97387,-32611,-83298
2020/07/24,外資及陸資,417024,313379,420211,303911,-3187,9468,164391,163664,206915,114563,-42524,49101
2020/07/27,自營商,375234,62144,348696,62340,26538,-196,235810,70915,257751,44414,-21941,26501
2020/07/27,投信,1221,2821,87,217,1134,2604,10547,14636,42024,97781,-31477,-83145
2020/07/27,外資及陸資,445930,338305,435286,324259,10644,14046,169543,170732,204423,106319,-34880,64413
2020/07/28,自營商,694685,99013,701243,103353,-6558,-4340,253339,69881,281706,47720,-28367,22161
2020/07/28,投信,120,292,835,2058,-715,-1766,10611,14767,42803,99393,-32192,-84626
2020/07/28,外資及陸資,710678,486628,715279,495647,-4601,-9019,176479,166517,212980,111206,-36501,55311
2020/07/29,自營商,533750,57857,548352,60343,-14602,-2486,195555,66696,212674,47057,-17119,19639
2020/07/29,投信,47,0,1306,3100,-1259,-3100,10532,14561,43983,102038,-33451,-87477
2020/07/29,外資及陸資,539612,303944,545066,305640,-5454,-1696,169006,172708,207135,119015,-38129,53693
2020/07/30,自營商,216290,43736,223593,41057,-7303,2679,220961,70482,245401,47756,-24440,22726
2020/07/30,投信,109,250,52,114,57,136,10546,14786,43940,103364,-33394,-88578
2020/07/30,外資及陸資,339628,273635,328045,263811,11583,9824,182710,179202,209259,114919,-26549,64283
2020/07/31,自營商,224672,42451,229499,43683,-4827,-1232,229467,70950,258715,49564,-29248,21386
2020/07/31,投信,527,1245,524,291,3,954,10582,14799,43973,102279,-33391,-87480
2020/07/31,外資及陸資,354280,291142,366516,300335,-12236,-9193,184012,179108,222797,124192,-38785,54916
2020/08/03,自營商,257164,46702,288190,40933,-31026,5769,235728,76329,295969,49521,-60241,26808
2020/08/03,投信,15,15,1342,3328,-1327,-3313,10584,14641,45302,104470,-34718,-89829
2020/08/03,外資及陸資,375333,279794,393615,294779,-18282,-14985,188236,171966,241103,132432,-52867,39534
2020/08/04,自營商,340071,43296,317942,44247,22129,-951,247820,78320,285964,52009,-38144,26311
2020/08/04,投信,1150,2841,47,101,1103,2740,10753,15239,44368,103692,-33615,-88453
2020/08/04,外資及陸資,348108,236175,327940,215165,20168,21010,198573,183230,231272,122057,-32699,61173
2020/08/05,自營商,398833,42447,377808,46092,21025,-3645,212193,73260,240568,50220,-28375,23040
2020/08/05,投信,487,1068,113,168,374,900,10728,15264,43969,103605,-33241,-88341
2020/08/05,外資及陸資,325369,202008,319681,199449,5688,2559,193996,189396,221050,125121,-27054,64275
2020/08/06,自營商,273807,51084,276605,50239,-2798,845,245316,77650,276463,53508,-31147,24142
2020/08/06,投信,135,236,97,181,38,55,10706,15282,43909,104234,-33203,-88952
2020/08/06,外資及陸資,329211,268869,333220,268437,-4009,432,204346,190702,235409,125566,-31063,65136
2020/08/07,自營商,202695,38030,215513,36902,-12818,1128,259289,81055,303259,55911,-43970,25144
2020/08/07,投信,15,38,381,972,-366,-934,10689,15141,44258,104492,-33569,-89351
2020/08/07,外資及陸資,298731,232776,309221,234611,-10490,-1835,205198,185769,246751,122623,-41553,63146
2020/08/10,自營商,257469,36469,244495,38828,12974,-2359,280828,79528,311892,56437,-31064,23091
2020/08/10,投信,641,1539,113,224,528,1315,10637,15077,43678,103787,-33041,-88710
2020/08/10,外資及陸資,289870,217906,296141,224285,-6271,-6379,201737,182891,249561,125600,-47824,57291
2020/08/11,自營商,311489,45258,317255,47464,-5766,-2206,290086,79657,326922,58962,-36836,20695
2020/08/11,投信,26,34,606,1510,-580,-1476,10633,14929,44254,104286,-33621,-89357
2020/08/11,外資及陸資,288559,201884,301026,208407,-12467,-6523,197249,176057,257540,125649,-60291,50408
2020/08/12,自營商,463692,69126,506529,66653,-42837,2473,230017,74420,265770,51506,-35753,22914
2020/08/12,投信,105,46,583,1250,-478,-1204,10553,14626,44652,104619,-34099,-89993
2020/08/12,外資及陸資,426568,260362,426790,256749,-222,3613,190890,168846,238975,115034,-48085,53812
2020/08/13,自營商,208811,39072,201787,38554,7024,518,238476,74466,265378,50764,-26902,23702
2020/08/13,投信,4858,12247,3993,10077,865,2170,10437,14349,43671,102682,-33234,-88333
2020/08/13,外資及陸資,273657,225247,272691,224928,966,319,200371,170183,247067,115746,-46696,54437
2020/08/14,自營商,212240,40141,208498,36141,3742,4000,255311,77129,280427,49374,-25116,27755
2020/08/14,投信,7796,18457,6781,15814,1015,2643,10419,14366,42638,100491,-32219,-86125
2020/08/14,外資及陸資,290158,228453,285340,226059,4818,2394,207199,171515,249077,114429,-41878,57086
2020/08/17,自營商,289945,57562,268046,60385,21899,-2823,276830,84073,280012,58696,-3182,25377
2020/08/17,投信,21518,52261,20683,49908,835,2353,10438,14595,41822,99478,-31384,-84883
2020/08/17,外資及陸資,303329,276031,302863,270563,466,5468,206741,178467,250853,115218,-44112,63249
2020/08/18,自營商,341088,84364,362602,81551,-21514,2813,281823,80575,306660,52455,-24837,28120
2020/08/18,投信,17254,35782,17468,36364,-214,-582,10500,14533,42098,99539,-31598,-85006
2020/08/18,外資及陸資,344683,307762,359282,319649,-14599,-11887,199749,167478,256960,116162,-57211,51316
2020/08/19,自營商,455975,80494,457641,80375,-1666,119,154975,65033,173596,36230,-18621,28803
2020/08/19,投信,673,1612,1005,2452,-332,-840,8290,14370,41856,100052,-33566,-85682
2020/08/19,外資及陸資,343981,233129,350885,243381,-6904,-10252,119305,139560,154586,100190,-35281,39370
2020/08/20,自營商,379007,83017,414796,77014,-35789,6003,182957,71373,237328,37453,-54371,33920
2020/08/20,投信,67,163,3806,9239,-3739,-9076,8308,13916,45613,105645,-37305,-91729
2020/08/20,外資及陸資,477437,413740,483997,422076,-6560,-8336,140563,141481,178813,111333,-38250,30148
2020/08/21,自營商,278273,45264,249945,48281,28328,-3017,209132,70840,235026,39241,-25894,31599
2020/08/21,投信,1564,3925,160,388,1404,3537,8365,14352,44266,104439,-35901,-90087
2020/08/21,外資及陸資,372903,294020,342326,269195,30577,24825,164750,151021,172450,95286,-7700,55735
2020/08/24,自營商,240648,39985,226472,42161,14176,-2176,219753,71211,231386,41699,-11633,29512
2020/08/24,投信,271,661,1602,476,-1331,185,8235,14103,45467,104377,-37232,-90274
2020/08/24,外資及陸資,312977,221092,313227,216935,-250,4157,171748,153118,179780,92973,-8032,60145
2020/08/25,自營商,338149,44420,321531,46569,16618,-2149,260142,72299,255174,44642,4968,27657
2020/08/25,投信,745,1896,1200,3,-455,1893,8316,14451,46003,103776,-37687,-89325
2020/08/25,外資及陸資,301874,211151,304469,211312,-2595,-161,176060,160390,186732,99776,-10672,60614
2020/08/26,自營商,354480,36952,345643,37107,8837,-155,184240,68899,188333,41337,-4093,27562
2020/08/26,投信,268,583,154,144,114,439,8202,14368,45775,103677,-37573,-89309
2020/08/26,外資及陸資,252300,165154,247183,159756,5117,5398,160330,162855,170503,96470,-10173,66385
2020/08/27,自營商,237269,43428,244602,43372,-7333,56,204994,69725,216491,42183,-11497,27542
2020/08/27,投信,318,818,13,33,305,785,8192,14310,45460,102584,-37268,-88274
2020/08/27,外資及陸資,279728,224436,277812,224291,1916,145,169442,162751,177699,96379,-8257,66372
2020/08/28,自營商,227866,47276,248888,42885,-21022,4391,203953,72516,236382,40754,-32429,31762
2020/08/28,投信,9,23,1415,3560,-1406,-3537,8157,14179,46831,105488,-38674,-91309
2020/08/28,外資及陸資,322933,272939,334795,283587,-11862,-10648,168606,156658,185362,101235,-16756,55423
2020/08/31,自營商,309709,42037,325198,44446,-15489,-2409,220222,72356,267958,43237,-47736,29119
2020/08/31,投信,329,784,396,989,-67,-205,8457,14778,47198,105568,-38741,-90790
2020/08/31,外資及陸資,375154,260688,384664,269404,-9510,-8716,168914,157167,195237,110750,-26323,46417
2020/09/01,自營商,348616,45053,332036,44103,16580,950,243172,70544,274209,40228,-31037,30316
2020/09/01,投信,435,1104,92,232,343,872,8408,14781,46806,105419,-38398,-90638
2020/09/01,外資及陸資,364970,244638,371981,241568,-7011,3070,174521,162449,207855,112685,-33334,49764
2020/09/02,自營商,407472,50825,425928,49831,-18456,994,193044,69718,230440,38469,-37396,31249
2020/09/02,投信,71,46,405,383,-334,-337,8228,14433,46960,105418,-38732,-90985
2020/09/02,外資及陸資,346071,232895,349321,230960,-3250,1935,164167,159013,194658,107327,-30491,51686
2020/09/03,自營商,268816,45155,260841,47526,7975,-2371,222038,69315,251468,40324,-29430,28991
2020/09/03,投信,372,948,69,176,303,772,8190,14381,46619,104914,-38429,-90533
2020/09/03,外資及陸資,330534,263787,322583,259444,7951,4343,184386,167899,206983,111747,-22597,56152
2020/09/04,自營商,236509,55410,242287,56406,-5778,-996,233362,70359,268799,42661,-35437,27698
2020/09/04,投信,9,23,131,330,-122,-307,8147,14130,46698,104068,-38551,-89938
2020/09/04,外資及陸資,426286,324234,437350,325116,-11064,-882,187531,166241,221336,111480,-33805,54761
2020/09/07,自營商,325986,57190,319482,60575,6504,-3385,245449,69756,274525,45439,-29076,24317
2020/09/07,投信,0,0,326,804,-326,-804,8104,13996,46981,104550,-38877,-90554
2020/09/07,外資及陸資,450445,336970,450544,334380,-99,2590,191049,164390,224953,107047,-33904,57343
2020/09/08,自營商,271710,42860,261537,43034,10173,-174,264764,70531,285442,46204,-20678,24327
2020/09/08,投信,127,283,141,356,-14,-73,8103,14055,46994,105313,-38891,-91258
2020/09/08,外資及陸資,281965,199947,276038,192822,5927,7125,200550,177000,228527,112109,-27977,64891
2020/09/09,自營商,516211,83963,552647,81809,-36436,2154,209750,73359,255040,46913,-45290,26446
2020/09/09,投信,44,80,1832,4564,-1788,-4484,8061,13876,48740,109125,-40679,-95249
2020/09/09,外資及陸資,537232,335281,543020,345134,-5788,-9853,195357,179562,215780,124922,-20423,54640
2020/09/10,自營商,204776,46885,184969,47737,19807,-852,232506,76645,258144,50825,-25638,25820
2020/09/10,投信,3308,8379,3334,8404,-26,-25,8076,14023,48781,110060,-40705,-96037
2020/09/10,外資及陸資,295142,235953,282426,224098,12716,11855,205672,187765,213379,120823,-7707,66942
2020/09/11,自營商,221066,52889,234332,48302,-13266,4587,244722,79514,284028,49142,-39306,30372
2020/09/11,投信,9805,23275,9831,23244,-26,31,8077,13989,48808,109734,-40731,-95745
2020/09/11,外資及陸資,344041,267730,359203,277959,-15162,-10229,209078,186988,231896,130469,-22818,56519
2020/09/14,自營商,275071,68098,260953,65525,14118,2573,256789,92486,282146,59255,-25357,33231
2020/09/14,投信,23376,56506,22551,54179,825,2327,8319,14707,48225,109034,-39906,-94327
2020/09/14,外資及陸資,334481,291318,322501,288488,11980,2830,222833,195042,233650,135248,-10817,59794
2020/09/15,自營商,268177,71691,266759,68607,1418,3084,259488,84450,282066,47936,-22578,36514
2020/09/15,投信,18225,38415,17619,36743,606,1672,8795,15979,48095,109107,-39300,-93128
2020/09/15,外資及陸資,339263,274335,338659,275727,604,-1392,227719,205967,237938,147304,-10219,58663
2020/09/16,自營商,425217,90417,394211,88701,31006,1716,144060,72582,149921,32913,-5861,39669
2020/09/16,投信,1743,4328,537,1354,1206,2974,10348,20134,45647,111185,-35299,-91051
2020/09/16,外資及陸資,400419,254807,397721,239629,2698,15178,122943,170200,136109,102177,-13166,68023
2020/09/17,自營商,201311,41668,228733,34801,-27422,6867,168566,78552,201818,32347,-33252,46205
2020/09/17,投信,927,2374,1886,2054,-959,320,11265,22337,47523,112437,-36258,-90100
2020/09/17,外資及陸資,227893,210365,255567,243552,-27674,-33187,123726,157885,164566,123346,-40840,34539
2020/09/18,自營商,166285,32087,166246,31498,39,589,184736,80620,217899,33771,-33163,46849
2020/09/18,投信,400,1026,403,1034,-3,-8,11209,22229,47470,112454,-36261,-90225
2020/09/18,外資及陸資,245152,210574,255215,217237,-10063,-6663,129275,159461,180178,131507,-50903,27954
2020/09/21,自營商,280747,50492,291628,45738,-10881,4754,195668,85390,239585,34432,-43917,50958
2020/09/21,投信,311,789,1747,4426,-1436,-3637,11362,22316,49059,114955,-37697,-92639
2020/09/21,外資及陸資,313904,257589,342120,283957,-28216,-26368,134174,154612,202235,153082,-68061,1530
2020/09/22,自營商,396794,55596,399727,52438,-2933,3158,219782,87728,266503,34223,-46721,53505
2020/09/22,投信,275,684,2234,5146,-1959,-4462,11586,22608,51242,118612,-39656,-96004
2020/09/22,外資及陸資,442196,309173,459988,314508,-17792,-5335,137779,154878,221262,158690,-83483,-3812
2020/09/23,自營商,448769,43626,451859,48169,-3090,-4543,175680,84525,180915,35308,-5235,49217
2020/09/23,投信,705,490,1997,1726,-1292,-1236,11757,23075,52705,120457,-40948,-97382
2020/09/23,外資及陸資,362878,243766,366269,235941,-3391,7825,129243,149528,202435,145570,-73192,3958
2020/09/24,自營商,316210,52649,328939,51011,-12729,1638,196179,86120,214285,36593,-18106,49527
2020/09/24,投信,716,1447,2728,6215,-2012,-4768,12060,23182,55020,122632,-42960,-99450
2020/09/24,外資及陸資,359937,331420,365691,329007,-5754,2413,133448,144881,212439,138435,-78991,6446
2020/09/25,自營商,277873,42478,281135,45152,-3262,-2674,213027,84072,234397,37132,-21370,46940
2020/09/25,投信,608,265,1239,223,-631,42,12108,23330,55699,122869,-43591,-99539
2020/09/25,外資及陸資,423111,338311,395471,313286,27640,25025,148790,153215,200141,121580,-51351,31635
2020/09/28,自營商,260511,32687,244054,33791,16457,-1104,232073,85508,236985,38787,-4912,46721
2020/09/28,投信,2566,6371,44,107,2522,6264,12461,24620,53530,119690,-41069,-95070
2020/09/28,外資及陸資,274686,202852,269271,205510,5415,-2658,161218,158653,203830,129250,-42612,29403
2020/09/29,自營商,301884,32192,297260,34963,4624,-2771,252357,87395,252699,43407,-342,43988
2020/09/29,投信,410,1007,12,30,398,977,12486,24681,53157,118820,-40671,-94139
2020/09/29,外資及陸資,308546,204868,308384,197759,162,7109,165123,163516,207573,127018,-42450,36498
2020/09/30,自營商,388757,38064,366221,42227,22536,-4163,206637,79900,190390,39721,16247,40179
2020/09/30,投信,792,1951,13,7,779,1944,12505,24829,52397,117425,-39892,-92596
2020/09/30,外資及陸資,340561,217442,327158,201429,13403,16013,158395,174404,194153,121844,-35758,52560
2020/10/05,自營商,225901,31288,234914,28710,-9013,2578,228996,83729,221626,40834,7370,42895
2020/10/05,投信,52,130,13,33,39,97,12506,24940,52359,117846,-39853,-92906
2020/10/05,外資及陸資,237660,193237,246910,204845,-9250,-11608,156765,167974,201758,126751,-44993,41223
2020/10/06,自營商,319390,41808,304320,42519,15070,-711,256726,86332,234293,43699,22433,42633
2020/10/06,投信,1215,3079,0,0,1215,3079,12580,25420,51218,116346,-38638,-90926
2020/10/06,外資及陸資,253477,183866,247956,182016,5521,1850,169001,178100,208464,134414,-39463,43686
2020/10/07,自營商,370822,42021,344708,41367,26114,654,211852,84369,190254,40540,21598,43829
2020/10/07,投信,726,1826,10,0,716,1826,12619,25675,50541,115324,-37922,-89649
2020/10/07,外資及陸資,301044,196931,293388,188101,7656,8830,160274,183872,198142,131132,-37868,52740
2020/10/08,自營商,238267,35374,241022,36175,-2755,-801,235672,87248,216790,43683,18882,43565
2020/10/08,投信,759,1954,0,0,759,1954,12675,26062,49838,114609,-37163,-88547
2020/10/08,外資及陸資,240223,193159,232300,192053,7923,1106,180138,191261,210083,137173,-29945,54088
2020/10/12,自營商,328270,43303,328342,42184,-72,1119,253103,90698,234404,45715,18699,44983
2020/10/12,投信,553,1426,211,543,342,883,12793,26481,49614,114477,-36821,-87996
2020/10/12,外資及陸資,297900,215941,306470,217245,-8570,-1304,180835,190472,219349,137544,-38514,52928
2020/10/13,自營商,303004,40070,321649,38473,-18645,1597,264419,94192,264438,47672,-19,46520
2020/10/13,投信,8,21,625,1614,-617,-1593,12778,26435,50216,115981,-37438,-89546
2020/10/13,外資及陸資,275126,195379,271902,189508,3224,5871,189172,197029,224507,138299,-35335,58730
2020/10/14,自營商,336511,37219,342759,39623,-6248,-2404,225417,91889,215228,47874,10189,44015
2020/10/14,投信,52,108,1347,3448,-1295,-3340,12699,26176,51432,118879,-38733,-92703
2020/10/14,外資及陸資,284846,178981,290354,183625,-5508,-4644,171561,194274,220870,140158,-49309,54116
2020/10/15,自營商,257369,53047,270199,45278,-12830,7769,239178,98951,242753,47330,-3575,51621
2020/10/15,投信,2574,6575,3719,9489,-1145,-2914,12649,25936,52527,121191,-39878,-95255
2020/10/15,外資及陸資,272232,244948,274745,246076,-2513,-1128,179513,193164,231365,140457,-51852,52707
2020/10/16,自營商,248845,45532,250134,47812,-1289,-2280,245676,98895,252308,49938,-6632,48957
2020/10/16,投信,6112,13982,7060,16317,-948,-2335,12614,25667,53440,122572,-40826,-96905
2020/10/16,外資及陸資,298840,255395,304878,262262,-6038,-6867,178297,180661,236187,135023,-57890,45638
2020/10/19,自營商,264882,57561,251831,57154,13051,407,254419,101837,248303,51862,6116,49975
2020/10/19,投信,29924,73276,29106,70962,818,2314,12701,26098,52709,121849,-40008,-95751
2020/10/19,外資及陸資,310296,282097,305304,281125,4992,972,190781,193427,243688,146426,-52907,47001
2020/10/20,自營商,222880,58433,243924,54081,-21044,4352,264417,107497,279380,53387,-14963,54110
2020/10/20,投信,24490,54518,24575,54517,-85,1,12692,25943,52785,121324,-40093,-95381
2020/10/20,外資及陸資,300438,269101,307581,278717,-7143,-9616,193977,192256,253919,154975,-59942,37281
2020/10/21,自營商,356316,65449,333321,70832,22995,-5383,164981,87362,138497,35488,26484,51874
2020/10/21,投信,432,946,986,2495,-554,-1549,12847,26395,51135,123528,-38288,-97133
2020/10/21,外資及陸資,307864,194840,308108,187938,-244,6902,132645,159196,190849,115364,-58204,43832
2020/10/22,自營商,208627,35821,204100,34286,4527,1535,204792,89889,173834,36349,30958,53540
2020/10/22,投信,108,277,1419,54,-1311,223,12953,26722,52552,123848,-39599,-97126
2020/10/22,外資及陸資,239902,205644,232669,193682,7233,11962,153403,175576,204374,119758,-50971,55818
2020/10/23,自營商,182952,27767,191797,26912,-8845,855,215054,91179,192825,36874,22229,54305
2020/10/23,投信,115,295,153,393,-38,-98,12936,26675,52573,123909,-39637,-97234
2020/10/23,外資及陸資,209529,162002,224499,172607,-14970,-10605,150616,167155,216557,121826,-65941,45329
2020/10/26,自營商,220274,34258,209242,39158,11032,-4900,234835,88387,201563,38957,33272,49430
2020/10/26,投信,450,1158,540,1390,-90,-232,13162,27289,52889,124923,-39727,-97634
2020/10/26,外資及陸資,235275,171844,228127,162472,7148,9372,169120,182645,227913,127768,-58793,54877
2020/10/27,自營商,218087,37408,234743,33892,-16656,3516,237838,92213,221191,39460,16647,52753
2020/10/27,投信,83,213,2364,6056,-2281,-5843,11906,23961,53914,127040,-42008,-103079
2020/10/27,外資及陸資,241773,172149,254316,181751,-12543,-9602,167787,178045,235772,133086,-67985,44959
2020/10/28,自營商,276982,39781,304398,40175,-27416,-394,197412,90370,173216,38374,24196,51996
2020/10/28,投信,21,28,1350,3414,-1329,-3386,11857,23715,55194,129657,-43337,-105942
2020/10/28,外資及陸資,240829,155764,242608,156002,-1779,-238,159362,179280,234644,134599,-75282,44681
2020/10/29,自營商,221008,46637,224403,45726,-3395,911,226647,90951,205916,38631,20731,52320
2020/10/29,投信,118,296,1085,2736,-967,-2440,11849,23442,56153,130647,-44304,-107205
2020/10/29,外資及陸資,338037,284298,352057,300445,-14020,-16147,167223,173084,252610,145092,-85387,27992
2020/10/30,自營商,195697,44573,205614,38722,-9917,5851,236886,96868,225945,39470,10941,57398
2020/10/30,投信,13,33,1621,4028,-1608,-3995,11774,22905,57686,132493,-45912,-109588
2020/10/30,外資及陸資,324606,254698,320288,245848,4318,8850,169787,176054,250844,139648,-81057,36406
2020/11/02,自營商,194340,33067,193591,31391,749,1676,241219,97871,229543,38390,11676,59481
2020/11/02,投信,58,145,283,704,-225,-559,11780,23110,57917,134169,-46137,-111059
2020/11/02,外資及陸資,285194,223051,285935,224888,-741,-1837,172661,172363,252464,137274,-79803,35089
2020/11/03,自營商,222765,35341,206092,38551,16673,-3210,259699,99096,230846,42009,28853,57087
2020/11/03,投信,2039,5175,118,298,1921,4877,11936,23815,56152,131493,-44216,-107678
2020/11/03,外資及陸資,248467,181982,242854,171759,5613,10223,183083,184216,257273,138461,-74190,45755
2020/11/04,自營商,484438,62129,463904,57771,20534,4358,211577,101597,173924,38975,37653,62622
2020/11/04,投信,1624,4148,20,26,1604,4122,12259,24982,54871,130073,-42612,-105091
2020/11/04,外資及陸資,435848,280569,428125,273444,7723,7125,176760,194958,245958,141536,-69198,53422
2020/11/05,自營商,232637,39167,225734,40975,6903,-1808,235046,102991,190517,42098,44529,60893
2020/11/05,投信,418,1043,69,172,349,871,12575,25832,54838,130254,-42263,-104422
2020/11/05,外資及陸資,275351,237600,260091,227156,15260,10444,191400,205529,248638,141537,-57238,63992
2020/11/06,自營商,233358,35605,218317,42236,15041,-6631,264283,101878,204675,47426,59608,54452
2020/11/06,投信,728,1884,56,145,672,1739,12768,26423,54359,129484,-41591,-103061
2020/11/06,外資及陸資,267254,208413,243491,196976,23763,11437,207785,216612,251031,140979,-43246,75633
2020/11/09,自營商,352556,51011,350145,50856,2411,155,290149,102683,228165,47294,61984,55389
2020/11/09,投信,2126,5581,20,52,2106,5529,13281,28162,52766,127192,-39485,-99030
2020/11/09,外資及陸資,317211,237320,314713,244431,2498,-7111,225180,228912,265928,159273,-40748,69639
2020/11/10,自營商,412129,59758,420835,57752,-8706,2006,314194,103299,260911,46231,53283,57068
2020/11/10,投信,410,1072,590,1543,-180,-471,13421,28399,53086,127480,-39665,-99081
2020/11/10,外資及陸資,431141,298641,442868,303114,-11727,-4473,220250,219710,272698,154489,-52448,65221
2020/11/11,自營商,536174,59124,491172,54953,45002,4171,249590,107069,201816,44763,47774,62306
2020/11/11,投信,2173,5738,27,45,2146,5693,13724,29603,51243,124447,-37519,-94844
2020/11/11,外資及陸資,371000,240923,375848,246506,-4848,-5583,213759,223586,271236,162742,-57477,60844
2020/11/12,自營商,221304,42463,219832,45486,1472,-3023,259280,100270,210114,41008,49166,59262
2020/11/12,投信,2241,5719,2267,5786,-26,-67,13670,29379,51215,124045,-37545,-94666
2020/11/12,外資及陸資,270647,226301,265651,217980,4996,8321,223078,228034,275565,159279,-52487,68755
2020/11/13,自營商,229665,34582,240628,31273,-10963,3309,264729,100034,223981,37138,40748,62896
2020/11/13,投信,6459,14698,5370,12441,1089,2257,13483,28994,49939,121813,-36456,-92819
2020/11/13,外資及陸資,249488,209118,247613,215230,1875,-6112,229485,231933,280097,169053,-50612,62880
2020/11/16,自營商,386357,62061,373514,60507,12843,1554,284620,105073,231377,39014,53243,66059
2020/11/16,投信,29858,77084,26939,68976,2919,8108,13739,30278,47276,117058,-33537,-86779
2020/11/16,外資及陸資,355925,323399,356591,340440,-666,-17041,247582,234921,298837,187775,-51255,47146
2020/11/17,自營商,390342,76664,409398,69329,-19056,7335,299739,109213,265521,35465,34218,73748
2020/11/17,投信,26747,61846,25586,57817,1161,4029,14187,31599,46563,114756,-32376,-83157
2020/11/17,外資及陸資,478137,392986,474543,404511,3594,-11525,266026,240706,313684,204734,-47658,35972
2020/11/18,自營商,534966,68127,495099,73331,39867,-5204,186662,93654,128402,27138,58260,66516
2020/11/18,投信,1401,3645,146,369,1255,3276,14229,32031,44989,112728,-30760,-80697
2020/11/18,外資及陸資,379600,241936,378217,236120,1383,5816,147368,199900,205034,157365,-57666,42535
2020/11/19,自營商,220853,32460,239036,30907,-18183,1553,207056,95175,166574,27045,40482,68130
2020/11/19,投信,733,1999,153,373,580,1626,14159,31925,44339,111135,-30180,-79210
2020/11/19,外資及陸資,250226,219633,263175,231264,-12949,-11631,152508,193282,222184,161849,-69676,31433
2020/11/20,自營商,213131,25849,220745,26438,-7614,-589,222374,95091,189698,27583,32676,67508
2020/11/20,投信,1212,3328,2,5,1210,3323,14167,31928,43137,107756,-28970,-75828
2020/11/20,外資及陸資,228711,188684,235970,195329,-7259,-6645,157140,187665,234042,162914,-76902,24751
2020/11/23,自營商,295014,36457,305563,35690,-10549,767,238078,98725,214124,29854,23954,68871
2020/11/23,投信,1569,3884,10,28,1559,3856,14575,32923,41986,105677,-27411,-72754
