日期,身份別,多方交易口數,多方交易契約金額(百萬元),空方交易口數,空方交易契約金額(百萬元),多空交易口數淨額,多空交易契約金額淨額(百萬元),多方未平倉口數,多方未平倉契約金額(百萬元),空方未平倉口數,空方未平倉契約金額(百萬元),多空未平倉口數淨額,多空未平倉契約金額淨額(百萬元)
"2016/9/2",外資及陸資,121326,69152,119271,65662,2055,3490,286951,176455,248098,31026,38853,145429
"2016/9/5",自營商,292451,34741,230540,38163,61911,-3422,316821,32991,306461,41435,10360,-8445
"2016/9/5",投信,1722,2980,382,513,1340,2467,12575,7981,61648,97946,-49073,-89965
"2016/9/5",外資及陸資,134953,81808,116726,63208,18227,18600,302646,194277,245055,27346,57591,166931
"2016/9/6",自營商,300723,33897,276753,34228,23970,-331,343667,34859,309504,43508,34163,-8649
"2016/9/6",投信,840,1323,408,451,432,872,12639,8152,61280,98125,-48641,-89973
"2016/9/6",外資及陸資,127512,66804,129277,62179,-1765,4625,309369,202584,253497,29368,55872,173215
"2016/9/7",自營商,471744,43540,418730,46814,53014,-3274,285049,35100,260780,46906,24269,-11807
"2016/9/7",投信,1839,2809,839,932,1000,1877,12564,8111,60205,97217,-47641,-89106
"2016/9/7",外資及陸資,164667,87889,172997,80835,-8330,7054,313766,215325,260855,33252,52911,182072
"2016/9/8",自營商,182327,20675,197811,18895,-15484,1780,299498,33072,290811,42979,8687,-9907
"2016/9/8",投信,282,115,518,660,-236,-545,12504,7994,60381,97504,-47877,-89510
"2016/9/8",外資及陸資,77531,39569,95762,53778,-18231,-14209,308806,201888,274249,34853,34557,167034
"2016/9/9",自營商,289592,42591,340292,39127,-50700,3464,295213,30352,337173,36739,-41960,-6387
"2016/9/9",投信,1214,421,2983,3694,-1769,-3273,12170,7310,61815,98985,-49645,-91675
"2016/9/9",外資及陸資,132058,73825,145774,94674,-13716,-20849,299678,180365,279388,36501,20290,143865
"2016/9/10",自營商,344214,40662,371955,38795,-27741,1867,317320,30641,386743,34872,-69423,-4231
"2016/9/10",投信,418,612,2093,3638,-1675,-3026,11936,6753,63256,99710,-51320,-92958
"2016/9/10",外資及陸資,44784,12136,50092,10905,-5308,1231,302260,178051,287038,35209,15222,142842
"2016/9/12",自營商,380098,45363,399487,44958,-19389,405,327856,30352,416823,34191,-88967,-3840
"2016/9/12",投信,7383,8775,8061,9952,-678,-1177,11978,6789,63976,100367,-51998,-93577
"2016/9/12",外資及陸資,173301,95946,182536,100988,-9235,-5042,307015,173353,301498,36452,5517,136901
"2016/9/13",自營商,483661,59066,500011,56214,-16350,2852,342539,32926,447730,34078,-105191,-1153
"2016/9/13",投信,6067,10383,6181,10569,-114,-186,11979,6798,64091,100628,-52112,-93831
"2016/9/13",外資及陸資,235767,115484,250028,119520,-14261,-4036,316361,173591,324735,40255,-8374,133336
"2016/9/14",自營商,406932,40376,417280,40696,-10348,-320,274806,36221,358570,37867,-83764,-1646
"2016/9/14",投信,7867,12392,8206,12957,-339,-565,11835,6516,64286,100600,-52451,-94084
"2016/9/14",外資及陸資,180954,92275,176762,91478,4192,797,312301,170820,309231,36724,3070,134097
"2016/9/19",自營商,466893,67386,399266,65804,67627,1582,331961,40558,347627,40307,-15666,250
"2016/9/19",投信,25562,43305,22232,37041,3330,6264,12346,7460,61467,98204,-49121,-90744
"2016/9/19",外資及陸資,254555,179676,235267,161058,19288,18618,348456,196946,326278,39315,22178,157631
"2016/9/20",自營商,249687,45404,262949,44048,-13262,1356,339744,37975,367470,36279,-27726,1696
"2016/9/20",投信,18996,30353,19634,31481,-638,-1128,12322,7401,62080,99131,-49758,-91730
"2016/9/20",外資及陸資,161950,122353,167414,130839,-5464,-8486,348079,204802,330851,55972,17228,148830
"2016/9/21",自營商,435835,62510,378629,66562,57206,-4052,159638,24825,160899,27508,-1261,-2683
"2016/9/21",投信,3917,5834,2727,4201,1190,1633,10739,7678,59468,97938,-48729,-90261
"2016/9/21",外資及陸資,168758,90102,160588,80971,8170,9131,221174,166272,124925,24466,96249,141806
"2016/9/22",自營商,262422,33659,255091,32071,7331,1588,199523,27912,193498,28972,6025,-1060
"2016/9/22",投信,494,485,1113,1979,-619,-1494,11024,7935,60372,99900,-49348,-91966
"2016/9/22",外資及陸資,155317,81980,163351,82716,-8034,-736,227638,167142,139456,25480,88182,141662
"2016/9/23",自營商,231349,25193,204743,25212,26606,-19,227075,30049,194869,31099,32206,-1049
"2016/9/23",投信,622,1060,673,849,-51,211,11101,8111,60500,100370,-49399,-92259
"2016/9/23",外資及陸資,113430,67513,111702,57379,1728,10134,234559,175970,143844,23093,90715,152877
"2016/9/26",自營商,235886,23910,252293,28645,-16407,-4735,244011,27369,228260,33099,15751,-5729
"2016/9/26",投信,327,539,1466,2483,-1139,-1944,11019,7961,61557,101325,-50538,-93364
"2016/9/26",外資及陸資,121046,62245,130097,66166,-9051,-3921,234932,172493,153233,25004,81699,147489
"2016/9/29",自營商,474266,44486,424159,49807,50107,-5321,237554,27032,184546,38235,53008,-11204
"2016/9/29",投信,1293,2392,200,371,1093,2021,11311,8589,60757,100945,-49446,-92356
"2016/9/29",外資及陸資,155786,97797,146618,83198,9168,14599,240557,186284,149107,22370,91450,163914
"2016/9/30",自營商,309356,36676,344745,38391,-35389,-1715,288241,27893,270870,40504,17371,-12611
"2016/9/30",投信,122,223,1472,2691,-1350,-2468,11025,7961,61821,101566,-50796,-93605
"2016/9/30",外資及陸資,165505,89159,184413,99056,-18908,-9897,242390,176614,169499,24763,72891,151851
"2016/10/3",自營商,230960,28192,230002,25932,958,2260,314157,29250,295984,39848,18173,-10598
"2016/10/3",投信,284,517,95,174,189,343,11171,8276,61778,102188,-50607,-93911
"2016/10/3",外資及陸資,124601,68890,123675,65503,926,3387,246332,181457,172948,25155,73384,156302
"2016/10/4",自營商,250441,31065,226879,28052,23562,3013,341997,32587,300411,40215,41586,-7628
"2016/10/4",投信,1469,2704,559,972,910,1732,11861,9590,61558,102366,-49697,-92776
"2016/10/4",外資及陸資,116177,62584,110295,53448,5882,9136,253942,191473,174835,24955,79107,166518
"2016/10/5",自營商,242194,24966,229401,26978,12793,-2012,264960,29354,230132,38751,34828,-9397
"2016/10/5",投信,94,113,200,329,-106,-216,11749,9379,61552,102238,-49803,-92859
"2016/10/5",外資及陸資,89202,52168,90678,50633,-1476,1535,253242,194073,167379,26500,85863,167573
"2016/10/6",自營商,190068,27710,205507,26508,-15439,1202,286248,30682,267136,38912,19112,-8230
"2016/10/6",投信,1086,1351,695,653,391,698,11810,9519,61222,101866,-49412,-92347
"2016/10/6",外資及陸資,103707,65656,112982,65837,-9275,-181,257612,194950,181135,26992,76477,167959
"2016/10/7",自營商,144569,14708,132832,16355,11737,-1647,315136,32312,284398,42073,30738,-9761
"2016/10/7",投信,600,544,663,654,-63,-110,11666,9255,61141,101655,-49475,-92400
"2016/10/7",外資及陸資,77812,47853,76728,46642,1084,1211,268052,199404,190083,30341,77969,169063
"2016/10/11",自營商,468695,58358,483116,58846,-14421,-488,323243,33434,306769,43711,16474,-10277
"2016/10/11",投信,3163,5177,4345,7317,-1182,-2140,11310,8569,61967,102494,-50657,-93925
"2016/10/11",外資及陸資,238756,138168,249340,148717,-10584,-10549,275765,203405,208683,45761,67082,157644
"2016/10/12",自營商,370962,42593,328913,37395,42049,5198,285889,33605,251138,38879,34751,-5274
"2016/10/12",投信,4105,7003,3472,5816,633,1187,11039,8124,61063,101594,-50024,-93470
"2016/10/12",外資及陸資,145624,87873,133046,70212,12578,17661,286952,218804,202591,41632,84361,177171
"2016/10/13",自營商,260067,43557,299650,38296,-39583,5261,298230,41097,303065,41109,-4835,-12
"2016/10/13",投信,6115,10677,6792,11076,-677,-399,10607,8029,61308,101314,-50701,-93286
"2016/10/13",外資及陸資,157188,94115,202301,114785,-45113,-20670,278244,206558,238810,51630,39434,154928
"2016/10/14",自營商,216756,34861,227214,37041,-10458,-2180,304820,41506,319919,43944,-15099,-2438
"2016/10/14",投信,7795,11266,8768,12967,-973,-1701,10406,7699,62080,102348,-51674,-94649
"2016/10/14",外資及陸資,154179,98467,157830,100372,-3651,-1905,282283,202223,246618,49837,35665,152386
"2016/10/17",自營商,360625,71935,395621,65798,-34996,6137,314748,45317,362456,41595,-47708,3722
"2016/10/17",投信,27784,46495,27884,46549,-100,-54,10365,7642,62139,102324,-51774,-94682
"2016/10/17",外資及陸資,285164,202644,299231,207045,-14067,-4401,289968,214452,267763,66572,22205,147880
"2016/10/18",自營商,333602,61711,277436,63892,56166,-2181,350419,46704,341418,45194,9001,1509
"2016/10/18",投信,20466,28875,18734,25540,1732,3335,10491,7831,60533,99744,-50042,-91913
"2016/10/18",外資及陸資,173815,146214,165420,137643,8395,8571,292494,217654,261355,59742,31139,157912
"2016/10/19",自營商,453207,75267,370008,79186,83199,-3919,197074,24126,153562,34448,43512,-10322
"2016/10/19",投信,3175,5102,1415,2341,1760,2761,10878,8376,59068,98054,-48190,-89678
"2016/10/19",外資及陸資,157904,96592,149219,86522,8685,10070,230541,188921,121505,25241,109036,163680
"2016/10/20",自營商,232562,30730,229060,29658,3502,1072,265579,26307,219374,35470,46205,-9163
"2016/10/20",投信,593,1017,253,415,340,602,10889,8421,58739,97773,-47850,-89352
"2016/10/20",外資及陸資,122920,69572,123134,67113,-214,2459,242397,193944,133510,27642,108887,166302
"2016/10/21",自營商,216508,34624,213207,36803,3301,-2179,287891,26603,239300,38035,48591,-11432
"2016/10/21",投信,515,582,158,293,357,289,11156,8585,58650,97525,-47494,-88940
"2016/10/21",外資及陸資,132828,78158,132233,75346,595,2812,256742,197715,146851,28596,109891,169119
"2016/10/24",自營商,173470,28235,178665,26130,-5195,2105,286373,28525,243366,38065,43007,-9540
"2016/10/24",投信,281,523,28,52,253,471,11215,8745,58456,97639,-47241,-88894
"2016/10/24",外資及陸資,116029,74285,113609,67738,2420,6547,261120,204626,148874,27754,112246,176871
"2016/10/25",自營商,258205,34176,243954,34549,14251,-373,314147,31203,259009,41143,55138,-9940
"2016/10/25",投信,1078,1864,435,597,643,1267,11070,8499,57668,96764,-46598,-88265
"2016/10/25",外資及陸資,126651,72144,119357,65303,7294,6841,273187,213523,153198,28614,119989,184909
"2016/10/26",自營商,276780,26418,262862,29792,13918,-3374,235304,24272,201969,37719,33335,-13446
"2016/10/26",投信,91,79,630,976,-539,-897,10906,8350,58043,97128,-47137,-88778
"2016/10/26",外資及陸資,105712,52194,118319,64401,-12607,-12207,259058,202220,149622,30336,109436,171884
"2016/10/27",自營商,225319,38072,249549,37957,-24230,115,251814,23831,242557,37080,9257,-13250
"2016/10/27",投信,151,281,1358,1924,-1207,-1643,10039,7300,58383,97278,-48344,-89978
"2016/10/27",外資及陸資,135484,80513,159239,88841,-23755,-8328,257045,194504,170876,31707,86169,162797
"2016/10/28",自營商,179744,24366,182020,25298,-2276,-932,261753,22249,255674,36352,6079,-14102
"2016/10/28",投信,208,387,220,408,-12,-21,10022,7264,58378,97177,-48356,-89913
"2016/10/28",外資及陸資,103869,61708,111784,61792,-7915,-84,260123,193720,182072,31250,78051,162469
"2016/10/31",自營商,327299,46017,334313,47512,-7014,-1495,266942,22123,268831,37680,-1889,-15557
"2016/10/31",投信,1104,1965,640,823,464,1142,9784,7102,57676,95922,-47892,-88820
"2016/10/31",外資及陸資,176010,92609,190822,91500,-14812,1109,265279,192347,201004,29093,64275,163254
"2016/11/1",自營商,243488,33377,260781,30055,-17293,3322,271454,24853,290533,37039,-19079,-12186
"2016/11/1",投信,415,770,178,330,237,440,9823,7175,57478,95495,-47655,-88319
"2016/11/1",外資及陸資,117410,59119,123127,65379,-5717,-6260,265972,187280,207011,30429,58961,156852
"2016/11/2",自營商,450114,56153,523601,56409,-73487,-256,240661,23763,271449,35921,-30788,-12158
"2016/11/2",投信,91,117,1769,2938,-1678,-2821,9682,6853,59026,96849,-49344,-89996
"2016/11/2",外資及陸資,184772,83108,203091,98913,-18319,-15805,259527,174414,212205,35885,47322,138529
"2016/11/3",自營商,236676,40894,242539,41233,-5863,-339,259811,22219,296923,34893,-37112,-12674
"2016/11/3",投信,349,474,1249,1975,-900,-1501,9591,6658,59835,97465,-50244,-90808
"2016/11/3",外資及陸資,139585,76817,150293,87654,-10708,-10837,260459,167483,223245,41139,37214,126344
"2016/11/4",自營商,180591,24275,196448,22873,-15857,1402,264259,22233,317652,33539,-53393,-11307
"2016/11/4",投信,494,535,520,573,-26,-38,9618,6695,59888,97292,-50270,-90597
"2016/11/4",外資及陸資,118324,63156,133541,63590,-15217,-434,273219,166481,250568,41045,22651,125436
"2016/11/7",自營商,269742,40346,263136,37865,6606,2481,294299,23206,341451,32313,-47152,-9107
"2016/11/7",投信,2498,4371,879,1057,1619,3314,10042,7488,58693,96104,-48651,-88616
"2016/11/7",外資及陸資,120301,68366,127044,60376,-6743,7990,285131,174417,269416,39138,15715,135279
"2016/11/8",自營商,279274,38464,266907,35932,12367,2532,321987,25851,356374,32313,-34387,-6462
"2016/11/8",投信,2813,4770,1865,3380,948,1390,10085,7621,57788,95111,-47703,-87491
"2016/11/8",外資及陸資,150121,71531,164235,71521,-14114,10,303428,176461,301727,40442,1701,136020
"2016/11/9",自營商,1090941,149276,1174517,152062,-83576,-2786,266237,28003,304222,36640,-37985,-8638
"2016/11/9",投信,6240,10029,9391,16801,-3151,-6772,9626,6365,60480,97765,-50854,-91400
"2016/11/9",外資及陸資,689569,321303,716103,328935,-26534,-7632,275052,167956,265565,43848,9487,124108
"2016/11/10",自營商,364679,48152,348848,41422,15831,6730,298194,29859,320250,32001,-22056,-2142
"2016/11/10",投信,10057,16680,6510,10539,3547,6141,9949,6873,57256,94713,-47307,-87840
"2016/11/10",外資及陸資,188131,116936,204755,112613,-16624,4323,278328,173833,286462,42419,-8134,131414
"2016/11/11",自營商,413457,66907,457350,71859,-43893,-4952,299329,29034,366334,36185,-67005,-7151
"2016/11/11",投信,8973,14190,10189,16245,-1216,-2055,9739,6604,58262,94477,-48523,-87873
"2016/11/11",外資及陸資,257873,142535,293809,154897,-35936,-12362,280849,165965,325264,50812,-44415,115153
"2016/11/14",自營商,411891,66970,431530,67072,-19639,-102,307623,29501,393833,36809,-86210,-7308
"2016/11/14",投信,29977,46417,29238,45164,739,1253,9801,6705,57585,93202,-47784,-86497
"2016/11/14",外資及陸資,249721,173018,252518,168437,-2797,4581,291126,171861,338672,52915,-47546,118946
"2016/11/15",自營商,323631,52664,310625,56649,13006,-3985,317979,25780,390474,37032,-72495,-11252
"2016/11/15",投信,12262,15777,12001,15171,261,606,9922,6778,57445,92485,-47523,-85706
"2016/11/15",外資及陸資,210911,153959,205718,145641,5193,8318,309038,184787,351948,58160,-42910,126626
"2016/11/16",自營商,388829,70329,384122,62063,4707,8266,153686,19619,170122,24455,-16436,-4835
"2016/11/16",投信,2608,3913,1132,1774,1476,2139,9725,6895,56323,91077,-46598,-84182
"2016/11/16",外資及陸資,139582,81156,139993,84929,-411,-3773,224726,150420,162048,29138,62678,121283
"2016/11/17",自營商,203859,29314,209471,29149,-5612,165,196881,20274,219085,25211,-22204,-4936
"2016/11/17",投信,522,391,280,426,242,-35,10097,7094,56453,91355,-46356,-84261
"2016/11/17",外資及陸資,128049,76646,131107,74943,-3058,1703,235642,153703,176185,31141,59457,122562
"2016/11/18",自營商,209050,29410,203288,30376,5762,-966,218385,20263,234562,26070,-16177,-5807
"2016/11/18",投信,993,1785,181,177,812,1608,10160,7316,55704,90222,-45544,-82905
"2016/11/18",外資及陸資,130809,78057,127756,72861,3053,5196,246698,162391,184173,34087,62525,128304
"2016/11/21",自營商,157078,21656,156672,18948,406,2708,234062,21631,249736,24723,-15674,-3092
"2016/11/21",投信,805,1386,145,93,660,1293,10198,7486,55082,89371,-44884,-81884
"2016/11/21",外資及陸資,94816,50175,92254,48629,2562,1546,254142,162564,188911,32507,65231,130057
"2016/11/22",自營商,371408,41856,315684,46282,55724,-4426,281815,22449,241694,29971,40121,-7523
"2016/11/22",投信,2292,4084,483,760,1809,3324,10431,8044,53506,87709,-43075,-79665
"2016/11/22",外資及陸資,155326,82106,138406,65074,16920,17032,275513,179487,193773,30337,81740,149150
"2016/11/23",自營商,267112,28766,238990,29564,28122,-798,246838,22189,216376,30774,30462,-8585
"2016/11/23",投信,707,1216,222,233,485,983,10476,8254,53083,87300,-42607,-79046
"2016/11/23",外資及陸資,108862,57793,106760,54905,2102,2888,277033,181288,194841,28314,82192,152974
"2016/11/24",自營商,167213,25096,182734,26873,-15521,-1777,260445,20754,245553,31144,14892,-10391
"2016/11/24",投信,373,597,489,806,-116,-209,10593,8426,53316,87376,-42723,-78950
"2016/11/24",外資及陸資,99055,56998,110863,62952,-11808,-5954,277672,177467,207065,31148,70607,146319
"2016/11/25",自營商,176389,23822,168714,26438,7675,-2616,278999,20615,256579,33662,22420,-13047
"2016/11/25",投信,284,321,310,258,-26,63,10517,8473,53266,87520,-42749,-79047
"2016/11/25",外資及陸資,101896,62473,100323,57584,1573,4889,283015,182275,211047,30626,71968,151649
"2016/11/28",自營商,258159,34542,238798,36471,19361,-1929,300105,21515,258556,36514,41549,-14999
"2016/11/28",投信,875,1470,674,459,201,1011,10017,8263,52565,86837,-42548,-78574
"2016/11/28",外資及陸資,142607,81116,131053,70905,11554,10211,299552,196295,216282,33151,83270,163145
"2016/11/29",自營商,211826,26604,211078,26727,748,-123,305007,21516,262892,36651,42115,-15135
"2016/11/29",投信,470,307,241,415,229,-108,10300,8340,52615,86827,-42315,-78487
"2016/11/29",外資及陸資,110947,61871,121846,68256,-10899,-6385,296904,191160,224161,35011,72743,156149
"2016/11/30",自營商,310226,38040,303547,39422,6679,-1382,282197,20131,235216,36759,46981,-16628
"2016/11/30",投信,291,509,195,270,96,239,10236,8323,52455,86789,-42219,-78467
"2016/11/30",外資及陸資,128387,72447,126115,69140,2272,3307,300656,195697,218129,35807,82527,159890
"2016/12/1",自營商,207470,31129,195890,29866,11580,1263,307233,21382,248758,36823,58475,-15440
"2016/12/1",投信,684,1267,146,270,538,997,10327,8522,52008,86268,-41681,-77746
"2016/12/1",外資及陸資,127917,72952,124817,72185,3100,767,313036,200303,227628,39050,85408,161253
"2016/12/2",自營商,251495,40425,287310,36208,-35815,4217,310019,21709,287332,32588,22687,-10879
"2016/12/2",投信,208,381,1378,2193,-1170,-1812,10053,8263,52904,87000,-42851,-78737
"2016/12/2",外資及陸資,127612,65249,146736,83858,-19124,-18609,311797,184191,245487,43764,66310,140427
"2016/12/5",自營商,249884,31439,257625,33141,-7741,-1702,321013,21967,306318,34672,14695,-12705
"2016/12/5",投信,116,213,947,1399,-831,-1186,9504,7578,53186,87457,-43682,-79879
"2016/12/5",外資及陸資,115701,69215,122318,66943,-6617,2272,312650,186526,252640,43431,60010,143094
"2016/12/6",自營商,277931,37111,223644,40051,54287,-2940,369811,27383,301088,43261,68723,-15878
"2016/12/6",投信,1531,2835,459,850,1072,1985,9459,7576,52069,86397,-42610,-78820
"2016/12/6",外資及陸資,121393,71486,110612,56241,10781,15245,333936,203707,263156,43335,70780,160371
"2016/12/7",自營商,263765,32402,269672,30248,-5907,2154,296208,22900,257898,36672,38310,-13772
"2016/12/7",投信,269,496,203,319,66,177,9456,7625,52000,86261,-42544,-78636
